id,image,h_div,num_of_swap,swap_log,grid_w,grid_h,factor,source_image
986,000000076406_f28_h2_s2.png,2,2,"[[3, 0], [0, 1]]",2,2,28,COCO_train2014_000000076406.jpg
987,000000076430_f28_h3_s3.png,3,3,"[[1, 9], [10, 3], [7, 6]]",4,3,28,COCO_train2014_000000076430.jpg
988,000000076541_f28_h4_s2.png,4,2,"[[10, 5], [1, 18]]",5,4,28,COCO_train2014_000000076541.jpg
989,000000076608_f28_h4_s1.png,4,1,"[[8, 16]]",6,4,28,COCO_train2014_000000076608.jpg
990,000000076681_f28_h4_s2.png,4,2,"[[3, 6], [0, 11]]",3,4,28,COCO_train2014_000000076681.jpg
991,000000076762_f28_h2_s1.png,2,1,"[[1, 3]]",2,2,28,COCO_train2014_000000076762.jpg
992,000000076792_f28_h3_s2.png,3,2,"[[0, 3], [12, 4]]",5,3,28,COCO_train2014_000000076792.jpg
993,000000076872_f28_h4_s1.png,4,1,"[[12, 7]]",5,4,28,COCO_train2014_000000076872.jpg
994,000000076901_f28_h2_s1.png,2,1,"[[4, 3]]",3,2,28,COCO_train2014_000000076901.jpg
995,000000076971_f28_h4_s3.png,4,3,"[[4, 12], [2, 8], [5, 16]]",5,4,28,COCO_train2014_000000076971.jpg
996,000000076978_f28_h2_s3.png,2,3,"[[4, 2], [5, 0], [0, 3]]",3,2,28,COCO_train2014_000000076978.jpg
997,000000077058_f28_h4_s1.png,4,1,"[[17, 3]]",5,4,28,COCO_train2014_000000077058.jpg
998,000000077160_f28_h2_s2.png,2,2,"[[1, 2], [2, 1]]",2,2,28,COCO_train2014_000000077160.jpg
999,000000077195_f28_h4_s1.png,4,1,"[[0, 13]]",5,4,28,COCO_train2014_000000077195.jpg
1000,000000077236_f28_h3_s3.png,3,3,"[[2, 5], [0, 8], [11, 7]]",4,3,28,COCO_train2014_000000077236.jpg
1001,000000077297_f28_h4_s2.png,4,2,"[[17, 15], [6, 19]]",5,4,28,COCO_train2014_000000077297.jpg
1002,000000077533_f28_h3_s2.png,3,2,"[[7, 4], [8, 2]]",3,3,28,COCO_train2014_000000077533.jpg
1003,000000077750_f28_h2_s2.png,2,2,"[[2, 1], [2, 1]]",2,2,28,COCO_train2014_000000077750.jpg
1004,000000077849_f28_h2_s3.png,2,3,"[[3, 2], [1, 0], [2, 3]]",2,2,28,COCO_train2014_000000077849.jpg
1005,000000077864_f28_h4_s1.png,4,1,"[[17, 12]]",5,4,28,COCO_train2014_000000077864.jpg
1006,000000078053_f28_h4_s2.png,4,2,"[[17, 4], [19, 9]]",5,4,28,COCO_train2014_000000078053.jpg
1007,000000078054_f28_h3_s2.png,3,2,"[[10, 5], [1, 2]]",4,3,28,COCO_train2014_000000078054.jpg
1008,000000078068_f28_h4_s3.png,4,3,"[[1, 0], [2, 3], [0, 4]]",3,4,28,COCO_train2014_000000078068.jpg
1009,000000078112_f28_h2_s2.png,2,2,"[[1, 0], [0, 5]]",3,2,28,COCO_train2014_000000078112.jpg
1010,000000078407_f28_h4_s2.png,4,2,"[[15, 17], [19, 18]]",5,4,28,COCO_train2014_000000078407.jpg
1011,000000078650_f28_h3_s1.png,3,1,"[[5, 3]]",4,3,28,COCO_train2014_000000078650.jpg
1012,000000078684_f28_h4_s3.png,4,3,"[[2, 0], [6, 16], [2, 15]]",5,4,28,COCO_train2014_000000078684.jpg
1013,000000078738_f28_h4_s1.png,4,1,"[[5, 9]]",3,4,28,COCO_train2014_000000078738.jpg
1014,000000078781_f28_h4_s2.png,4,2,"[[11, 23], [1, 20]]",6,4,28,COCO_train2014_000000078781.jpg
1015,000000078825_f28_h3_s3.png,3,3,"[[0, 2], [4, 1], [3, 9]]",4,3,28,COCO_train2014_000000078825.jpg
1016,000000079021_f28_h2_s1.png,2,1,"[[1, 3]]",2,2,28,COCO_train2014_000000079021.jpg
1017,000000079260_f28_h3_s1.png,3,1,"[[3, 9]]",4,3,28,COCO_train2014_000000079260.jpg
1018,000000079274_f28_h4_s1.png,4,1,"[[18, 5]]",5,4,28,COCO_train2014_000000079274.jpg
1019,000000079367_f28_h4_s3.png,4,3,"[[13, 11], [3, 13], [11, 10]]",4,4,28,COCO_train2014_000000079367.jpg
1020,000000079506_f28_h3_s3.png,3,3,"[[5, 3], [0, 2], [1, 5]]",2,3,28,COCO_train2014_000000079506.jpg
1021,000000079628_f28_h3_s3.png,3,3,"[[5, 11], [2, 9], [9, 7]]",4,3,28,COCO_train2014_000000079628.jpg
1022,000000079768_f28_h3_s2.png,3,2,"[[8, 5], [5, 7]]",3,3,28,COCO_train2014_000000079768.jpg
1023,000000079824_f28_h4_s2.png,4,2,"[[10, 7], [18, 17]]",5,4,28,COCO_train2014_000000079824.jpg
1024,000000079869_f28_h2_s2.png,2,2,"[[2, 1], [3, 1]]",2,2,28,COCO_train2014_000000079869.jpg
1025,000000079896_f28_h3_s1.png,3,1,"[[5, 0]]",2,3,28,COCO_train2014_000000079896.jpg
1026,000000079971_f28_h3_s3.png,3,3,"[[0, 3], [4, 0], [4, 3]]",3,3,28,COCO_train2014_000000079971.jpg
1027,000000080082_f28_h2_s2.png,2,2,"[[0, 3], [2, 3]]",2,2,28,COCO_train2014_000000080082.jpg
1028,000000080215_f28_h4_s3.png,4,3,"[[18, 19], [4, 3], [1, 15]]",5,4,28,COCO_train2014_000000080215.jpg
1029,000000080231_f28_h3_s1.png,3,1,"[[1, 3]]",2,3,28,COCO_train2014_000000080231.jpg
1030,000000080341_f28_h3_s3.png,3,3,"[[1, 2], [2, 3], [0, 5]]",2,3,28,COCO_train2014_000000080341.jpg
1031,000000080394_f28_h3_s3.png,3,3,"[[3, 1], [11, 5], [7, 2]]",4,3,28,COCO_train2014_000000080394.jpg
1032,000000080406_f28_h3_s3.png,3,3,"[[5, 4], [0, 5], [5, 2]]",2,3,28,COCO_train2014_000000080406.jpg
1033,000000080495_f28_h2_s3.png,2,3,"[[3, 0], [0, 2], [2, 1]]",2,2,28,COCO_train2014_000000080495.jpg
1034,000000080720_f28_h3_s1.png,3,1,"[[3, 11]]",4,3,28,COCO_train2014_000000080720.jpg
1035,000000080780_f28_h4_s1.png,4,1,"[[12, 0]]",4,4,28,COCO_train2014_000000080780.jpg
1036,000000080801_f28_h3_s3.png,3,3,"[[0, 6], [8, 10], [2, 6]]",4,3,28,COCO_train2014_000000080801.jpg
1037,000000080892_f28_h4_s3.png,4,3,"[[7, 4], [1, 13], [14, 19]]",5,4,28,COCO_train2014_000000080892.jpg
1038,000000080927_f28_h4_s1.png,4,1,"[[7, 14]]",5,4,28,COCO_train2014_000000080927.jpg
1039,000000080952_f28_h3_s2.png,3,2,"[[2, 3], [5, 1]]",4,3,28,COCO_train2014_000000080952.jpg
1040,000000081001_f28_h3_s3.png,3,3,"[[5, 0], [4, 3], [2, 0]]",2,3,28,COCO_train2014_000000081001.jpg
1041,000000081043_f28_h3_s3.png,3,3,"[[6, 2], [2, 8], [8, 3]]",4,3,28,COCO_train2014_000000081043.jpg
1042,000000081102_f28_h3_s2.png,3,2,"[[10, 9], [3, 9]]",4,3,28,COCO_train2014_000000081102.jpg
1043,000000081188_f28_h4_s3.png,4,3,"[[16, 7], [7, 2], [8, 14]]",6,4,28,COCO_train2014_000000081188.jpg
1044,000000081199_f28_h3_s3.png,3,3,"[[14, 9], [1, 2], [10, 6]]",5,3,28,COCO_train2014_000000081199.jpg
1045,000000081239_f28_h3_s2.png,3,2,"[[5, 3], [5, 6]]",4,3,28,COCO_train2014_000000081239.jpg
1046,000000081311_f28_h4_s3.png,4,3,"[[0, 5], [2, 6], [9, 7]]",3,4,28,COCO_train2014_000000081311.jpg
1047,000000081322_f28_h4_s1.png,4,1,"[[14, 1]]",6,4,28,COCO_train2014_000000081322.jpg
1048,000000081434_f28_h4_s2.png,4,2,"[[2, 1], [1, 0]]",3,4,28,COCO_train2014_000000081434.jpg
1049,000000081585_f28_h2_s3.png,2,3,"[[1, 3], [0, 3], [5, 0]]",3,2,28,COCO_train2014_000000081585.jpg
1050,000000081589_f28_h3_s2.png,3,2,"[[3, 0], [2, 1]]",2,3,28,COCO_train2014_000000081589.jpg
1051,000000081715_f28_h4_s3.png,4,3,"[[6, 7], [17, 16], [8, 18]]",5,4,28,COCO_train2014_000000081715.jpg
1052,000000081767_f28_h3_s3.png,3,3,"[[11, 2], [11, 10], [0, 7]]",4,3,28,COCO_train2014_000000081767.jpg
1053,000000081826_f28_h4_s3.png,4,3,"[[16, 1], [8, 5], [1, 10]]",5,4,28,COCO_train2014_000000081826.jpg
1054,000000081885_f28_h2_s3.png,2,3,"[[4, 2], [0, 4], [5, 0]]",3,2,28,COCO_train2014_000000081885.jpg
1055,000000081966_f28_h4_s2.png,4,2,"[[11, 3], [0, 10]]",5,4,28,COCO_train2014_000000081966.jpg
1056,000000081971_f28_h4_s2.png,4,2,"[[7, 13], [16, 3]]",5,4,28,COCO_train2014_000000081971.jpg
1057,000000082053_f28_h3_s2.png,3,2,"[[4, 5], [0, 2]]",2,3,28,COCO_train2014_000000082053.jpg
1058,000000082143_f28_h2_s3.png,2,3,"[[3, 5], [5, 0], [0, 2]]",3,2,28,COCO_train2014_000000082143.jpg
1059,000000082411_f28_h4_s2.png,4,2,"[[10, 16], [12, 5]]",5,4,28,COCO_train2014_000000082411.jpg
1060,000000082486_f28_h4_s2.png,4,2,"[[11, 9], [7, 17]]",5,4,28,COCO_train2014_000000082486.jpg
1061,000000082565_f28_h3_s1.png,3,1,"[[10, 4]]",4,3,28,COCO_train2014_000000082565.jpg
1062,000000082585_f28_h3_s1.png,3,1,"[[8, 4]]",4,3,28,COCO_train2014_000000082585.jpg
1063,000000082704_f28_h2_s1.png,2,1,"[[2, 1]]",2,2,28,COCO_train2014_000000082704.jpg
1064,000000082737_f28_h4_s1.png,4,1,"[[2, 13]]",5,4,28,COCO_train2014_000000082737.jpg
1065,000000082790_f28_h4_s3.png,4,3,"[[19, 21], [21, 7], [13, 7]]",6,4,28,COCO_train2014_000000082790.jpg
1066,000000082800_f28_h4_s1.png,4,1,"[[13, 9]]",5,4,28,COCO_train2014_000000082800.jpg
1067,000000082802_f28_h4_s2.png,4,2,"[[14, 18], [4, 7]]",5,4,28,COCO_train2014_000000082802.jpg
1068,000000082984_f28_h4_s1.png,4,1,"[[18, 17]]",5,4,28,COCO_train2014_000000082984.jpg
1069,000000083023_f28_h4_s1.png,4,1,"[[4, 10]]",5,4,28,COCO_train2014_000000083023.jpg
1070,000000083033_f28_h4_s3.png,4,3,"[[2, 4], [2, 6], [2, 3]]",2,4,28,COCO_train2014_000000083033.jpg
1071,000000083060_f28_h2_s3.png,2,3,"[[0, 1], [2, 0], [0, 2]]",2,2,28,COCO_train2014_000000083060.jpg
1072,000000083202_f28_h3_s2.png,3,2,"[[2, 4], [5, 2]]",2,3,28,COCO_train2014_000000083202.jpg
1073,000000083332_f28_h2_s1.png,2,1,"[[1, 0]]",3,2,28,COCO_train2014_000000083332.jpg
1074,000000083386_f28_h4_s3.png,4,3,"[[8, 19], [19, 7], [19, 7]]",5,4,28,COCO_train2014_000000083386.jpg
1075,000000083464_f28_h2_s2.png,2,2,"[[0, 3], [3, 0]]",2,2,28,COCO_train2014_000000083464.jpg
1076,000000083507_f28_h4_s3.png,4,3,"[[7, 11], [5, 2], [6, 8]]",3,4,28,COCO_train2014_000000083507.jpg
1077,000000083651_f28_h3_s1.png,3,1,"[[2, 4]]",4,3,28,COCO_train2014_000000083651.jpg
1078,000000083979_f28_h2_s1.png,2,1,"[[3, 0]]",2,2,28,COCO_train2014_000000083979.jpg
1079,000000084040_f28_h3_s2.png,3,2,"[[3, 11], [3, 4]]",4,3,28,COCO_train2014_000000084040.jpg
1080,000000084131_f28_h3_s3.png,3,3,"[[7, 5], [7, 3], [6, 7]]",4,3,28,COCO_train2014_000000084131.jpg
1081,000000084187_f28_h2_s3.png,2,3,"[[3, 2], [2, 1], [0, 3]]",2,2,28,COCO_train2014_000000084187.jpg
1082,000000084273_f28_h3_s1.png,3,1,"[[3, 9]]",4,3,28,COCO_train2014_000000084273.jpg
1083,000000084284_f28_h4_s2.png,4,2,"[[1, 18], [12, 17]]",5,4,28,COCO_train2014_000000084284.jpg
1084,000000084383_f28_h4_s1.png,4,1,"[[6, 4]]",4,4,28,COCO_train2014_000000084383.jpg
1085,000000084415_f28_h3_s2.png,3,2,"[[4, 5], [7, 2]]",4,3,28,COCO_train2014_000000084415.jpg
1086,000000084488_f28_h3_s2.png,3,2,"[[9, 0], [11, 8]]",4,3,28,COCO_train2014_000000084488.jpg
1087,000000084536_f28_h2_s2.png,2,2,"[[3, 0], [0, 1]]",2,2,28,COCO_train2014_000000084536.jpg
1088,000000084548_f28_h4_s3.png,4,3,"[[17, 4], [12, 14], [10, 15]]",5,4,28,COCO_train2014_000000084548.jpg
1089,000000084757_f28_h2_s1.png,2,1,"[[3, 2]]",2,2,28,COCO_train2014_000000084757.jpg
1090,000000084758_f28_h4_s1.png,4,1,"[[14, 2]]",5,4,28,COCO_train2014_000000084758.jpg
1091,000000084853_f28_h3_s2.png,3,2,"[[11, 10], [11, 2]]",4,3,28,COCO_train2014_000000084853.jpg
1092,000000084938_f28_h4_s3.png,4,3,"[[3, 2], [3, 15], [11, 2]]",5,4,28,COCO_train2014_000000084938.jpg
1093,000000085019_f28_h4_s3.png,4,3,"[[6, 9], [9, 2], [6, 9]]",3,4,28,COCO_train2014_000000085019.jpg
1094,000000085084_f28_h3_s1.png,3,1,"[[2, 6]]",4,3,28,COCO_train2014_000000085084.jpg
1095,000000085151_f28_h4_s3.png,4,3,"[[4, 6], [4, 6], [1, 14]]",5,4,28,COCO_train2014_000000085151.jpg
1096,000000085294_f28_h3_s2.png,3,2,"[[11, 13], [7, 4]]",5,3,28,COCO_train2014_000000085294.jpg
1097,000000085326_f28_h4_s1.png,4,1,"[[3, 5]]",6,4,28,COCO_train2014_000000085326.jpg
1098,000000085482_f28_h4_s2.png,4,2,"[[0, 15], [15, 16]]",5,4,28,COCO_train2014_000000085482.jpg
1099,000000085515_f28_h4_s1.png,4,1,"[[19, 15]]",5,4,28,COCO_train2014_000000085515.jpg
1100,000000085752_f28_h2_s1.png,2,1,"[[3, 1]]",2,2,28,COCO_train2014_000000085752.jpg
1101,000000085777_f28_h3_s2.png,3,2,"[[1, 10], [9, 0]]",4,3,28,COCO_train2014_000000085777.jpg
1102,000000085802_f28_h2_s3.png,2,3,"[[2, 3], [1, 0], [1, 0]]",2,2,28,COCO_train2014_000000085802.jpg
1103,000000085865_f28_h2_s3.png,2,3,"[[2, 0], [1, 0], [2, 1]]",2,2,28,COCO_train2014_000000085865.jpg
1104,000000085933_f28_h2_s1.png,2,1,"[[0, 2]]",2,2,28,COCO_train2014_000000085933.jpg
1105,000000086015_f28_h2_s1.png,2,1,"[[5, 2]]",3,2,28,COCO_train2014_000000086015.jpg
1106,000000086358_f28_h4_s3.png,4,3,"[[5, 8], [11, 15], [1, 2]]",4,4,28,COCO_train2014_000000086358.jpg
1107,000000086512_f28_h3_s2.png,3,2,"[[5, 7], [1, 7]]",4,3,28,COCO_train2014_000000086512.jpg
1108,000000086530_f28_h4_s1.png,4,1,"[[9, 16]]",5,4,28,COCO_train2014_000000086530.jpg
1109,000000086581_f28_h4_s2.png,4,2,"[[10, 17], [13, 17]]",5,4,28,COCO_train2014_000000086581.jpg
1110,000000086584_f28_h2_s3.png,2,3,"[[1, 5], [0, 1], [4, 5]]",3,2,28,COCO_train2014_000000086584.jpg
1111,000000086596_f28_h2_s2.png,2,2,"[[2, 1], [2, 1]]",2,2,28,COCO_train2014_000000086596.jpg
1112,000000086803_f28_h4_s3.png,4,3,"[[19, 11], [4, 19], [15, 17]]",5,4,28,COCO_train2014_000000086803.jpg
1113,000000086908_f28_h4_s3.png,4,3,"[[7, 8], [2, 10], [3, 5]]",3,4,28,COCO_train2014_000000086908.jpg
1114,000000086989_f28_h2_s1.png,2,1,"[[0, 1]]",3,2,28,COCO_train2014_000000086989.jpg
1115,000000087064_f28_h3_s3.png,3,3,"[[1, 4], [9, 6], [6, 0]]",4,3,28,COCO_train2014_000000087064.jpg
1116,000000087113_f28_h3_s2.png,3,2,"[[8, 11], [3, 0]]",4,3,28,COCO_train2014_000000087113.jpg
1117,000000087137_f28_h4_s1.png,4,1,"[[9, 8]]",5,4,28,COCO_train2014_000000087137.jpg
1118,000000087604_f28_h3_s3.png,3,3,"[[8, 5], [0, 2], [10, 5]]",4,3,28,COCO_train2014_000000087604.jpg
1119,000000087647_f28_h3_s2.png,3,2,"[[11, 9], [9, 0]]",4,3,28,COCO_train2014_000000087647.jpg
1120,000000087652_f28_h3_s2.png,3,2,"[[10, 7], [7, 0]]",4,3,28,COCO_train2014_000000087652.jpg
1121,000000087680_f28_h4_s1.png,4,1,"[[15, 4]]",5,4,28,COCO_train2014_000000087680.jpg
1122,000000087697_f28_h4_s2.png,4,2,"[[17, 10], [14, 13]]",5,4,28,COCO_train2014_000000087697.jpg
1123,000000087862_f28_h4_s1.png,4,1,"[[16, 9]]",5,4,28,COCO_train2014_000000087862.jpg
1124,000000088023_f28_h4_s3.png,4,3,"[[10, 5], [8, 9], [0, 4]]",3,4,28,COCO_train2014_000000088023.jpg
1125,000000088034_f28_h4_s3.png,4,3,"[[5, 6], [1, 3], [4, 0]]",3,4,28,COCO_train2014_000000088034.jpg
1126,000000088080_f28_h3_s2.png,3,2,"[[10, 8], [2, 10]]",4,3,28,COCO_train2014_000000088080.jpg
1127,000000088173_f28_h4_s2.png,4,2,"[[5, 20], [3, 10]]",6,4,28,COCO_train2014_000000088173.jpg
1128,000000088257_f28_h4_s2.png,4,2,"[[0, 3], [6, 0]]",2,4,28,COCO_train2014_000000088257.jpg
1129,000000088270_f28_h3_s1.png,3,1,"[[5, 8]]",4,3,28,COCO_train2014_000000088270.jpg
1130,000000088315_f28_h3_s1.png,3,1,"[[8, 4]]",4,3,28,COCO_train2014_000000088315.jpg
1131,000000088376_f28_h2_s1.png,2,1,"[[2, 0]]",2,2,28,COCO_train2014_000000088376.jpg
1132,000000088414_f28_h2_s1.png,2,1,"[[3, 2]]",2,2,28,COCO_train2014_000000088414.jpg
1133,000000088549_f28_h2_s2.png,2,2,"[[1, 0], [2, 1]]",2,2,28,COCO_train2014_000000088549.jpg
1134,000000088675_f28_h4_s3.png,4,3,"[[4, 6], [2, 1], [8, 11]]",3,4,28,COCO_train2014_000000088675.jpg
1135,000000088719_f28_h2_s1.png,2,1,"[[0, 2]]",2,2,28,COCO_train2014_000000088719.jpg
1136,000000088768_f28_h3_s3.png,3,3,"[[4, 0], [0, 3], [0, 5]]",2,3,28,COCO_train2014_000000088768.jpg
1137,000000088860_f28_h2_s2.png,2,2,"[[3, 0], [0, 3]]",2,2,28,COCO_train2014_000000088860.jpg
1138,000000089126_f28_h4_s3.png,4,3,"[[9, 0], [18, 9], [20, 6]]",6,4,28,COCO_train2014_000000089126.jpg
1139,000000089141_f28_h3_s1.png,3,1,"[[3, 5]]",5,3,28,COCO_train2014_000000089141.jpg
1140,000000089202_f28_h3_s3.png,3,3,"[[5, 8], [10, 1], [4, 2]]",4,3,28,COCO_train2014_000000089202.jpg
1141,000000089655_f28_h2_s2.png,2,2,"[[0, 1], [4, 5]]",3,2,28,COCO_train2014_000000089655.jpg
1142,000000089895_f28_h4_s1.png,4,1,"[[6, 18]]",5,4,28,COCO_train2014_000000089895.jpg
1143,000000090139_f28_h3_s3.png,3,3,"[[5, 4], [2, 5], [9, 3]]",4,3,28,COCO_train2014_000000090139.jpg
1144,000000090148_f28_h2_s1.png,2,1,"[[2, 5]]",3,2,28,COCO_train2014_000000090148.jpg
1145,000000090287_f28_h3_s3.png,3,3,"[[7, 0], [2, 0], [7, 11]]",5,3,28,COCO_train2014_000000090287.jpg
1146,000000090328_f28_h3_s1.png,3,1,"[[1, 7]]",3,3,28,COCO_train2014_000000090328.jpg
1147,000000090566_f28_h3_s1.png,3,1,"[[11, 9]]",4,3,28,COCO_train2014_000000090566.jpg
1148,000000090662_f28_h4_s3.png,4,3,"[[11, 7], [9, 5], [4, 6]]",3,4,28,COCO_train2014_000000090662.jpg
1149,000000090678_f28_h2_s3.png,2,3,"[[0, 2], [1, 0], [3, 0]]",2,2,28,COCO_train2014_000000090678.jpg
1150,000000090872_f28_h3_s2.png,3,2,"[[7, 8], [3, 4]]",3,3,28,COCO_train2014_000000090872.jpg
1151,000000090925_f28_h2_s3.png,2,3,"[[2, 1], [3, 0], [2, 1]]",2,2,28,COCO_train2014_000000090925.jpg
1152,000000090959_f28_h3_s2.png,3,2,"[[0, 2], [7, 1]]",4,3,28,COCO_train2014_000000090959.jpg
1153,000000091006_f28_h3_s2.png,3,2,"[[7, 2], [4, 6]]",4,3,28,COCO_train2014_000000091006.jpg
1154,000000091040_f28_h4_s3.png,4,3,"[[4, 17], [3, 13], [3, 11]]",5,4,28,COCO_train2014_000000091040.jpg
1155,000000091057_f28_h4_s3.png,4,3,"[[1, 5], [8, 7], [6, 10]]",3,4,28,COCO_train2014_000000091057.jpg
1156,000000091113_f28_h3_s1.png,3,1,"[[9, 3]]",4,3,28,COCO_train2014_000000091113.jpg
1157,000000091211_f28_h4_s1.png,4,1,"[[7, 3]]",2,4,28,COCO_train2014_000000091211.jpg
1158,000000091442_f28_h2_s3.png,2,3,"[[3, 1], [2, 3], [1, 0]]",2,2,28,COCO_train2014_000000091442.jpg
1159,000000091454_f28_h4_s3.png,4,3,"[[2, 23], [18, 15], [3, 19]]",6,4,28,COCO_train2014_000000091454.jpg
1160,000000091508_f28_h4_s2.png,4,2,"[[10, 18], [3, 15]]",6,4,28,COCO_train2014_000000091508.jpg
1161,000000091587_f28_h3_s1.png,3,1,"[[9, 1]]",4,3,28,COCO_train2014_000000091587.jpg
1162,000000091638_f28_h4_s3.png,4,3,"[[12, 10], [15, 1], [2, 7]]",5,4,28,COCO_train2014_000000091638.jpg
1163,000000091696_f28_h2_s3.png,2,3,"[[5, 0], [1, 2], [3, 5]]",3,2,28,COCO_train2014_000000091696.jpg
1164,000000091841_f28_h3_s2.png,3,2,"[[9, 10], [7, 3]]",4,3,28,COCO_train2014_000000091841.jpg
1165,000000091867_f28_h2_s3.png,2,3,"[[2, 1], [2, 1], [2, 0]]",2,2,28,COCO_train2014_000000091867.jpg
1166,000000091869_f28_h4_s1.png,4,1,"[[19, 16]]",6,4,28,COCO_train2014_000000091869.jpg
1167,000000092017_f28_h3_s1.png,3,1,"[[4, 0]]",3,3,28,COCO_train2014_000000092017.jpg
1168,000000092054_f28_h3_s3.png,3,3,"[[0, 1], [8, 5], [1, 5]]",3,3,28,COCO_train2014_000000092054.jpg
1169,000000092230_f28_h2_s1.png,2,1,"[[3, 5]]",3,2,28,COCO_train2014_000000092230.jpg
1170,000000092425_f28_h3_s3.png,3,3,"[[5, 7], [6, 7], [6, 9]]",4,3,28,COCO_train2014_000000092425.jpg
1171,000000092557_f28_h2_s3.png,2,3,"[[1, 4], [1, 2], [4, 3]]",3,2,28,COCO_train2014_000000092557.jpg
1172,000000092670_f28_h3_s2.png,3,2,"[[2, 5], [10, 2]]",4,3,28,COCO_train2014_000000092670.jpg
1173,000000092691_f28_h2_s1.png,2,1,"[[0, 3]]",2,2,28,COCO_train2014_000000092691.jpg
1174,000000092746_f28_h2_s1.png,2,1,"[[5, 3]]",3,2,28,COCO_train2014_000000092746.jpg
1175,000000092761_f28_h4_s2.png,4,2,"[[4, 2], [4, 14]]",5,4,28,COCO_train2014_000000092761.jpg
1176,000000092794_f28_h3_s3.png,3,3,"[[9, 6], [9, 2], [7, 9]]",4,3,28,COCO_train2014_000000092794.jpg
1177,000000092813_f28_h3_s2.png,3,2,"[[5, 3], [2, 7]]",3,3,28,COCO_train2014_000000092813.jpg
1178,000000092975_f28_h4_s1.png,4,1,"[[18, 15]]",6,4,28,COCO_train2014_000000092975.jpg
1179,000000093007_f28_h4_s1.png,4,1,"[[22, 16]]",6,4,28,COCO_train2014_000000093007.jpg
1180,000000093031_f28_h4_s3.png,4,3,"[[11, 1], [1, 19], [15, 11]]",5,4,28,COCO_train2014_000000093031.jpg
1181,000000093230_f28_h2_s3.png,2,3,"[[3, 2], [0, 1], [2, 1]]",2,2,28,COCO_train2014_000000093230.jpg
1182,000000093279_f28_h4_s1.png,4,1,"[[1, 2]]",2,4,28,COCO_train2014_000000093279.jpg
1183,000000093287_f28_h3_s3.png,3,3,"[[5, 0], [5, 4], [4, 2]]",2,3,28,COCO_train2014_000000093287.jpg
1184,000000093402_f28_h4_s1.png,4,1,"[[10, 18]]",5,4,28,COCO_train2014_000000093402.jpg
1185,000000093506_f28_h2_s2.png,2,2,"[[3, 2], [3, 2]]",2,2,28,COCO_train2014_000000093506.jpg
1186,000000093590_f28_h4_s2.png,4,2,"[[13, 11], [9, 10]]",5,4,28,COCO_train2014_000000093590.jpg
1187,000000093597_f28_h2_s1.png,2,1,"[[2, 3]]",2,2,28,COCO_train2014_000000093597.jpg
1188,000000093713_f28_h4_s2.png,4,2,"[[1, 21], [15, 19]]",6,4,28,COCO_train2014_000000093713.jpg
1189,000000093732_f28_h2_s3.png,2,3,"[[0, 3], [2, 3], [0, 2]]",2,2,28,COCO_train2014_000000093732.jpg
1190,000000093922_f28_h3_s1.png,3,1,"[[1, 5]]",2,3,28,COCO_train2014_000000093922.jpg
1191,000000094079_f28_h2_s2.png,2,2,"[[2, 0], [2, 1]]",2,2,28,COCO_train2014_000000094079.jpg
1192,000000094096_f28_h3_s1.png,3,1,"[[11, 1]]",4,3,28,COCO_train2014_000000094096.jpg
1193,000000094097_f28_h4_s1.png,4,1,"[[18, 4]]",5,4,28,COCO_train2014_000000094097.jpg
1194,000000094148_f28_h4_s2.png,4,2,"[[11, 5], [8, 7]]",5,4,28,COCO_train2014_000000094148.jpg
1195,000000094163_f28_h3_s1.png,3,1,"[[4, 0]]",2,3,28,COCO_train2014_000000094163.jpg
1196,000000094223_f28_h3_s1.png,3,1,"[[2, 10]]",4,3,28,COCO_train2014_000000094223.jpg
1197,000000094272_f28_h3_s2.png,3,2,"[[3, 11], [7, 11]]",4,3,28,COCO_train2014_000000094272.jpg
1198,000000094340_f28_h4_s3.png,4,3,"[[5, 0], [10, 4], [1, 0]]",3,4,28,COCO_train2014_000000094340.jpg
1199,000000094416_f28_h2_s2.png,2,2,"[[3, 1], [2, 1]]",2,2,28,COCO_train2014_000000094416.jpg
1200,000000094436_f28_h4_s3.png,4,3,"[[7, 13], [12, 16], [8, 4]]",5,4,28,COCO_train2014_000000094436.jpg
1201,000000094455_f28_h4_s2.png,4,2,"[[0, 10], [14, 12]]",6,4,28,COCO_train2014_000000094455.jpg
1202,000000094514_f28_h4_s2.png,4,2,"[[16, 22], [1, 4]]",6,4,28,COCO_train2014_000000094514.jpg
1203,000000094548_f28_h4_s3.png,4,3,"[[5, 7], [6, 4], [4, 2]]",2,4,28,COCO_train2014_000000094548.jpg
1204,000000094631_f28_h3_s2.png,3,2,"[[0, 3], [5, 4]]",2,3,28,COCO_train2014_000000094631.jpg
1205,000000094664_f28_h3_s2.png,3,2,"[[10, 3], [11, 10]]",4,3,28,COCO_train2014_000000094664.jpg
1206,000000094667_f28_h4_s1.png,4,1,"[[16, 10]]",6,4,28,COCO_train2014_000000094667.jpg
1207,000000094704_f28_h4_s3.png,4,3,"[[5, 11], [17, 0], [0, 3]]",5,4,28,COCO_train2014_000000094704.jpg
1208,000000094766_f28_h2_s3.png,2,3,"[[0, 3], [3, 1], [1, 3]]",2,2,28,COCO_train2014_000000094766.jpg
1209,000000094769_f28_h3_s2.png,3,2,"[[3, 0], [0, 10]]",4,3,28,COCO_train2014_000000094769.jpg
